start_min,range_min,window_min,sl_mode,sl_mult,tp_r,trend_filter,buffer_mult,direction,min_range_atr,max_range_atr,min_range_pct,max_range_pct,max_bars,symbol,train_trades,train_ret,train_dd,train_pf,train_wr,val_trades,val_ret,val_dd,val_pf,val_wr,all_trades,all_ret,all_dd,all_pf,all_wr,score
810,15,240,range,0.75,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,337,52.43589969463105,13.06620723691615,1.2391581502832887,41.839762611275965,171,13.972908107089355,15.777857646693544,1.1422488800512198,38.59649122807017,508,73.73562788117678,15.777857646693496,1.2049009829459507,40.74803149606299,140.36181816609553
810,15,120,range,0.75,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,132,23.205048007961683,6.49001676130207,1.3045895741183446,41.66666666666667,73,18.23544069319958,7.862937597673369,1.4176428060123263,42.465753424657535,205,45.672031468481464,7.862937597673458,1.3460008974797388,41.951219512195124,139.8597660647643
420,15,240,range,1.0,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,418,4.490116447688153,17.959232508615834,1.0318393096220968,37.32057416267943,206,35.820800576657305,13.41824692359492,1.281173164725093,40.77669902912621,624,41.91931268273148,17.959232508615834,1.1097190700244213,38.46153846153847,139.65563889324946
810,30,120,range,1.25,2.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,173,8.52671086571586,10.303440799441134,1.1246068042534687,43.35260115606936,96,25.614315656791533,4.985988187461563,1.5058875188484022,47.91666666666667,269,36.32508515879371,10.303440799441134,1.272628368632237,44.98141263940521,139.51992367269122
420,30,120,range,1.0,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,280,17.46905627884694,13.238282767373313,1.1240444262487563,45.357142857142854,153,25.54804162008384,7.002770915402912,1.3201817770051152,47.05882352941176,433,47.48009966768638,13.238282767373313,1.1905977422332252,45.95842956120092,138.8730474668452
420,30,240,range,1.0,1.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,426,31.087828009333318,14.063370620052668,1.1534235302727485,53.286384976525824,225,21.378555004758493,7.762434808886026,1.209597584046455,54.22222222222223,651,59.11251142485172,14.063370620052668,1.17250420511108,53.60983102918587,138.47667457665557
810,15,240,range,1.0,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,347,3.581385926628622,24.79881283617254,1.0323080989667068,40.92219020172911,184,37.01997565702209,10.787879981365247,1.3349370197673092,44.02173913043478,531,41.927189781872755,24.79881283617254,1.1351139779341457,41.99623352165725,138.32760024273594
810,15,120,range,1.25,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,223,18.559250566751672,12.41548614019384,1.1761781040637735,47.53363228699551,114,22.483233190886942,5.851985059899993,1.3878210735230188,50.0,337,45.21520334104234,12.41548614019384,1.2486929407163452,48.367952522255194,138.04557632071567
420,30,240,range,1.0,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,331,17.987726903240066,17.378023697328036,1.1087879546265422,45.31722054380665,171,27.016658803626893,8.648275251635928,1.2945352300664084,47.953216374269005,502,49.86406851084377,17.378023697328036,1.1702889530593201,46.21513944223107,137.79764444026557
420,15,120,range,1.25,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,387,4.495732277113884,14.32148049634661,1.0339964125724725,38.759689922480625,196,33.580950435733506,13.620390774573501,1.2929064432306636,42.857142857142854,583,39.58639234054826,14.32148049634661,1.1168861068299007,40.13722126929674,137.07385402296853
810,30,120,range,0.75,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,95,30.631659231021068,6.718931296280297,1.6197342141370639,45.26315789473684,63,11.761526895120266,7.345856805304352,1.3292439306428967,41.269841269841265,158,45.995936965019446,7.345856805304314,1.4906015093701577,43.67088607594937,135.59111521078702
810,15,240,range,1.25,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,230,21.43432533489722,10.46510672018251,1.1970958649663646,48.26086956521739,120,20.59567255165038,6.376414921140906,1.3375685478192316,49.166666666666664,350,46.444541346178305,10.46510672018251,1.2468871444425234,48.57142857142857,135.54222305679627
810,15,120,range,1.25,1.5,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,219,18.817064592934084,12.483966145697242,1.1834811482874121,48.401826484018265,111,21.552039042881653,7.312650771929485,1.3813790823714258,49.549549549549546,330,44.42456474360896,12.483966145697242,1.2517367308622795,48.78787878787879,134.9942426725584
810,30,120,range,0.75,1.5,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,364,24.34167609947917,12.62486065319241,1.131586823179089,45.32967032967033,199,23.10356964465454,8.377272627461844,1.2137871799412805,45.7286432160804,563,53.06904183445307,12.62486065319241,1.1613071344090684,45.47069271758437,134.8539907104305
810,15,240,range,1.0,2.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,442,23.26445008647098,22.681579947788542,1.0997820768779611,41.17647058823529,234,27.33085822680352,16.648053439293083,1.1968243333428399,41.452991452991455,676,56.953682183653484,22.681579947788542,1.133933247301459,41.27218934911242,134.51857252768602
810,30,120,range,1.0,1.5,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,168,14.204857142727034,10.20452598344651,1.1911250221362806,45.83333333333333,92,20.95859540917204,5.430722142566554,1.468870978849809,52.17391304347826,260,38.1405910888943,10.20452598344651,1.2911439895355452,48.07692307692308,133.0522002784162
810,30,240,range,0.75,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,100,35.178853488805274,6.718931296280283,1.6768573452716433,46.0,65,9.8194852036817,8.036238432995923,1.2672229839510027,40.0,165,48.45272100564508,8.036238432995905,1.4929830908079493,43.63636363636363,132.93612157855887
810,15,120,range,1.0,2.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,441,22.306900376019122,22.68157994778848,1.0966021535501638,41.043083900226755,234,27.33085822680352,16.648053439293083,1.1968243333428399,41.452991452991455,675,55.734425919386844,22.68157994778848,1.1318724045418322,41.18518518518518,132.7745432177496
810,30,120,range,1.0,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,243,36.63787029843755,9.349616489589561,1.3177877783440606,50.20576131687243,140,13.88999331732026,6.932716997156568,1.197565331654785,45.714285714285715,383,55.61686135181931,9.349616489589561,1.2688012276843175,48.56396866840731,131.5162903864951
810,30,120,range,0.75,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,78,5.260938842473628,4.939028906436089,1.1628590801211012,52.56410256410257,33,11.620204351815655,2.9700999999999818,2.1145271273563306,69.6969696969697,111,17.49247503860869,4.939028906436089,1.3807655895191775,57.65765765765766,131.1475473777411
810,30,120,range,0.75,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,173,12.309394400119245,14.761038336035744,1.1516990594038519,43.93063583815029,96,23.089262512220298,6.37641492114087,1.4705834928898152,51.041666666666664,269,38.24080529904752,14.761038336035744,1.2642599942739963,46.468401486988846,130.9402272160427
810,15,240,range,1.25,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,94,8.656681617600404,6.988775800509026,1.2337223887702133,56.38297872340425,43,13.43253390541459,2.9701000000000017,1.9145044063169696,67.44186046511628,137,23.25202721638293,6.988775800509026,1.4196960171197188,59.854014598540154,130.58647769226562
810,15,240,range,0.75,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,94,3.8720800723067716,6.865100752656386,1.0982482589675637,52.12765957446809,43,15.092697092884165,2.970100000000024,2.019047619047613,67.44186046511628,137,19.54917848169817,6.865100752656386,1.323499442367724,56.934306569343065,129.77346166576504
420,15,120,range,1.0,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,133,13.271096774876124,14.750394334452285,1.1698284148484968,38.34586466165413,72,21.392698811934196,5.851985059900002,1.523540938902758,45.83333333333333,205,37.50284134889985,14.750394334452285,1.2835929060795552,40.97560975609756,128.6529440751586
420,30,120,range,1.0,2.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,419,22.40780906921247,22.82772952197106,1.1026752082044153,41.288782816229116,222,25.658560306741187,14.13263757999654,1.2057652450584886,41.44144144144144,641,53.81589057939682,22.82772952197106,1.1381039426181363,41.34165366614664,127.70460345684502
810,30,240,range,0.75,1.5,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,370,24.051158947197138,12.624860653192549,1.1286594887805481,45.40540540540541,204,21.51887402806063,9.926359152376687,1.1963113277653004,45.09803921568628,574,50.74557157139397,12.624860653192549,1.1533149441838626,45.29616724738676,127.29441176302002
810,30,120,range,1.25,2.0,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,367,26.311381526146207,11.6343332531696,1.1655937941277554,46.59400544959128,201,19.93099310589006,9.624538792970482,1.1856058351743914,42.78606965174129,568,51.486494270076896,11.6343332531696,1.1737967296962686,45.24647887323944,127.2687603529887
810,30,120,range,1.0,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,253,32.21986500390195,12.228118673546625,1.2591665124781202,47.82608695652174,144,15.898235327711575,7.2274427685867835,1.2088669478626883,42.36111111111111,397,53.24049029220475,12.228118673546625,1.2390362329912592,45.843828715365234,127.13718946868224
420,30,240,range,1.0,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,331,17.817462061844868,17.40849520347806,1.1040118575172397,41.69184290030212,171,24.87511061943959,10.634891615037223,1.2576615399635114,42.10526315789473,502,47.124686078744716,17.40849520347806,1.1553092716715725,41.832669322709165,127.09986909072924
810,15,120,range,1.0,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,223,19.817449531160293,9.301298620704829,1.198102803497819,54.26008968609865,114,18.03293348384014,5.899049653509988,1.3623460188272711,57.89473684210527,337,41.42405050714804,9.301298620704829,1.2520926975381863,55.48961424332344,126.95506563699733
420,30,120,range,1.0,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,291,11.116408664728251,14.143355460789698,1.0803782428136346,41.92439862542955,155,26.324586859731227,10.929575763582465,1.3049281634613248,43.225806451612904,446,40.367344179088334,14.143355460789698,1.1559848997059334,42.37668161434978,126.9329137283831
810,15,240,range,1.25,1.5,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,226,19.786071198297094,11.77023352513019,1.187626677402109,48.67256637168141,117,19.571057262628976,8.239524264210205,1.3286609485166778,48.717948717948715,343,43.22947178516934,11.77023352513019,1.2376750972048038,48.68804664723032,126.78077123460778
420,15,240,range,1.0,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,142,11.249896239930468,15.602890391107776,1.1382787894489212,38.028169014084504,77,22.54581772080759,5.851985059900003,1.5097821201302204,45.45454545454545,219,36.33209506077264,15.602890391107776,1.258069573222019,40.63926940639269,126.51886747196257
480,45,120,range,0.75,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,64,1.6942428882857907,9.65219002027777,1.064516129032258,51.5625,23,9.584541535130242,1.9900000000000078,2.3756495916852134,69.56521739130434,87,11.441169836749786,9.65219002027777,1.2985292169073792,56.32183908045977,126.42647270530748
810,15,240,range,0.75,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,230,14.165107109185726,8.684810460797163,1.1373742062887249,53.04347826086957,120,20.528873652515124,8.684810460797172,1.385333333333332,58.333333333333336,350,37.60191770288894,8.684810460797186,1.2176240056943923,54.85714285714286,126.22899245967845
810,30,120,range,1.0,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,253,30.626059677908657,9.91045118785436,1.2532440084512169,49.01185770750988,144,15.49645299699096,8.073461298379069,1.2146368269118917,46.52777777777778,397,50.86846561771689,9.91045118785436,1.2381347408761207,48.11083123425693,125.90719329676735
810,30,120,range,0.75,2.0,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,240,19.885048791560745,10.206719510902799,1.1563200426166171,40.833333333333336,131,20.525997475552792,11.27391056124635,1.277119377294157,42.74809160305343,371,44.492650880081605,11.273910561246362,1.199533373212886,41.509433962264154,125.70549801926249
810,30,240,range,1.25,2.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,180,11.828525070821172,9.185177115231776,1.1630964111412694,44.44444444444444,100,21.173230034226332,6.87676702253114,1.398745750296192,46.0,280,35.506235927948595,9.185177115231776,1.2578123435711717,45.0,125.6678950258278
810,30,240,range,1.0,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,271,31.98636809641535,13.105837486811179,1.2408579915222124,47.601476014760145,152,16.187538531623623,8.155168340900918,1.2032086314828045,42.76315789473684,423,53.351712288513056,13.105837486811179,1.2260150595451238,45.8628841607565,125.58338558272887
810,30,240,range,0.75,1.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,77,4.092613417547142,5.2506766008247965,1.127952224566826,53.246753246753244,33,11.357609194012674,3.9403990000000153,2.090895450181046,69.6969696969697,110,15.915045649346492,5.2506766008247965,1.3460664970556073,58.18181818181818,124.78932621228304
420,15,240,range,1.25,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,418,2.7584472893392498,16.48450603995741,1.0254375916716627,38.516746411483254,206,32.12694900357636,12.326219525000864,1.2656397603209477,42.23300970873786,624,35.7716012468521,16.48450603995741,1.101224255433469,39.743589743589745,124.49068579015676
480,45,120,range,0.75,1.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,62,1.7044133296188146,9.652190020277745,1.0666666666666667,51.61290322580645,23,9.506475037828487,1.9900000000000022,2.350965328404124,69.56521739130434,85,11.372917995168951,9.652190020277745,1.304145293740386,56.470588235294116,124.4812407686931
810,30,240,range,1.0,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,262,33.18658986517988,9.349616489589637,1.2687699750515962,49.61832061068702,147,13.98132223352615,7.855189668879644,1.1917899743013807,45.57823129251701,409,51.807836166075674,9.349616489589637,1.2383504013413482,48.16625916870416,123.89205029807854
810,15,120,range,1.0,1.0,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,219,18.471012975542877,8.651902164541479,1.1906092528825742,54.337899543378995,111,17.20887685761756,5.899049653510004,1.3581428924176575,57.65765765765766,330,38.858543710476035,8.651902164541479,1.2454142843296208,55.45454545454545,122.01723327122306
420,30,120,range,1.25,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,280,12.704496832583656,14.39401035323369,1.1012650681473242,45.357142857142854,153,23.799556446632074,11.562115476020415,1.3077220102363352,44.44444444444444,433,39.527667174147155,14.39401035323369,1.1732722070925246,45.03464203233256,121.75546295500806
810,30,120,range,1.0,1.5,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,367,27.14751361535701,11.552776702652627,1.1576015668889665,47.41144414168937,201,18.288643446235486,11.650261650568524,1.1755609333827273,45.77114427860697,568,50.40106903122332,11.650261650568517,1.164506722318497,46.83098591549296,121.45273249867516
810,15,120,range,0.75,1.5,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,320,56.37867826450993,13.447327255207869,1.286137020760428,47.5,161,7.794835902140096,14.95159924990662,1.0960272167722869,43.47826086956522,481,68.56813962116419,14.951599249906632,1.2186808722495501,46.15384615384615,121.31025034897782
420,30,120,range,0.75,1.0,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,422,17.117678316000084,18.0915916652922,1.0889973643713824,51.8957345971564,222,24.382681241355854,7.722311050981373,1.2349407696394534,54.5045045045045,644,45.67410849706688,18.0915916652922,1.1366442229870388,52.79503105590062,121.13667479040811
420,30,120,range,1.25,1.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,280,17.07157502500285,8.633980495387899,1.1445487187861167,53.214285714285715,153,19.318075068698803,6.6717083630876335,1.2994332436679412,55.55555555555556,433,39.68754977244089,8.633980495387899,1.1976478402196515,54.04157043879908,120.9203492927058
420,30,120,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,291,5.240115178588911,12.04124844738643,1.048292937537987,46.04810996563574,155,26.36466367607091,7.721990940443939,1.3433155616046135,48.38709677419355,446,32.98631759773338,12.04124844738643,1.147494248037111,46.860986547085204,120.81290312629244
810,30,240,range,1.0,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,271,29.57142759107827,10.811346675975834,1.2294580057557527,48.708487084870846,152,15.217180958688804,8.992726685395306,1.2016993188427851,46.71052631578947,423,49.28854619836904,10.811346675975834,1.218751473243801,47.99054373522459,120.20884323846653
420,30,240,range,1.25,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,20.10119526998073,15.226864203571536,1.1275487718412625,44.89164086687307,170,21.15526243395447,9.820239364920806,1.240912914265691,42.94117647058823,493,45.508918315661326,15.226864203571536,1.1666720242440467,44.21906693711968,119.96391064500148
420,15,240,range,1.0,2.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,239,4.387571335650975,27.225790554740563,1.0435071471991406,35.56485355648535,123,30.054327735090737,8.795637081646829,1.4065378842318206,43.90243902439025,362,35.76055413956909,27.225790554740563,1.1560126316396944,38.39779005524862,119.28201549759115
420,15,120,range,1.0,2.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,224,3.1681578520877274,27.93205640200091,1.0369596655240247,35.267857142857146,114,30.170665634585525,8.795637081646815,1.4460784263328814,44.73684210526316,338,34.29467779900253,27.93205640200091,1.161030144077162,38.46153846153847,119.27262348517627
810,30,120,range,1.25,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,243,26.281724314213093,12.561303597058776,1.2520638532732034,48.559670781893004,140,16.052210332614592,5.338193910323865,1.221887558864586,42.857142857142854,383,46.55273231278325,12.561303597058776,1.2392800862130344,46.47519582245431,118.94086049926395
420,30,240,range,0.75,1.0,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,427,18.265198511029034,17.047857874144768,1.093044609555047,51.99063231850117,225,23.126540543499473,9.558637061066861,1.2201650467889786,54.22222222222223,652,45.61584759353241,17.047857874144768,1.1348378463911641,52.760736196319016,118.86482305001269
420,30,240,range,1.0,2.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,426,26.06435246257215,23.27155555789196,1.1142798783128827,41.54929577464789,225,21.92637540707072,14.991311204196508,1.176452910033662,40.88888888888889,651,53.705695638008244,23.27155555789196,1.1358104040093489,41.321044546851,118.13714164787149
420,30,240,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,331,3.630597832701854,15.695064847253192,1.0336208737598669,45.31722054380665,171,28.116390031265738,7.96705106825622,1.3234731709138492,47.953216374269005,502,32.76778091107673,15.695064847253192,1.1285987841321206,46.21513944223107,117.89048956691548
810,15,240,range,1.0,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,94,9.723420173041731,5.908459748544631,1.2445132345834173,55.319148936170215,43,11.866466678821253,2.970099999999996,1.7611446102819182,65.11627906976744,137,22.743713266738762,5.908459748544631,1.3860594367440866,58.3941605839416,117.78623932990895
810,15,120,range,0.75,1.5,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,130,25.755356414408404,5.722682542231069,1.3778372924639886,47.69230769230769,73,12.103204134057055,7.82894433080467,1.3076923076923077,46.57534246575342,203,40.97578391075527,7.828944330804739,1.3510568281365773,47.29064039408867,117.4134147498717
810,15,120,range,0.75,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,223,14.636166627993497,8.684810460797163,1.1457363138565273,53.36322869955157,114,18.177613021854768,6.830742231197987,1.3597222222222207,57.89473684210527,337,35.4742853807186,8.684810460797163,1.2146200463651156,54.89614243323442,117.38587678014865
810,30,120,range,1.0,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,173,15.172740839786968,10.63371849876415,1.196899610321319,46.24277456647399,96,17.86530065713667,6.376414921140876,1.3697738265007613,50.0,269,35.748697265879635,10.63371849876415,1.2618899531082117,47.58364312267658,116.99596578239554
810,30,240,range,1.25,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,262,26.547126723814362,12.561303597058812,1.2377755243681914,48.854961832061065,147,15.778974410305224,6.17017334487477,1.2110620321120444,42.857142857142854,409,46.514965466541724,12.561303597058812,1.226675767705199,46.69926650366748,116.87308843660269
810,30,240,range,0.75,1.5,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,175,6.737730023692201,14.130179845857826,1.0871863898576282,44.0,97,22.24352832371419,8.239524264210175,1.449471585142493,50.51546391752577,272,30.4799672336018,14.130179845857826,1.2127173789806607,46.32352941176471,115.27014667352302
420,30,240,range,1.0,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,15.043695901822328,17.980733659114954,1.0947792444906,44.58204334365325,170,22.911731497319444,8.64827525163592,1.2555452194310968,45.88235294117647,493,41.402198611440454,17.980733659114954,1.1483552730638797,45.030425963488845,114.4946417491918
810,15,120,range,0.75,1.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,12.661407569936166,14.017399067882282,1.0892687943383041,52.012383900928796,170,22.166862896953376,11.69636059779495,1.2819459451414992,56.470588235294116,493,37.63490732374184,14.017399067882282,1.1526058871607547,53.54969574036511,114.03962221692078
810,30,120,range,1.0,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,93,23.023609471851714,4.980267323809244,1.5396779034455057,47.31182795698925,62,9.856149664838497,4.900995010000006,1.2916407037578315,41.935483870967744,155,35.14900054448393,4.980267323809244,1.4249433060216212,45.16129032258064,113.52645041663945
810,15,120,range,1.25,1.0,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,219,20.727321973444155,10.277368378340404,1.2261120746965848,55.70776255707762,111,14.831597022811561,5.89904965351001,1.3073620936749122,56.75675675675676,330,38.633111864977685,10.277368378340404,1.25440091178636,56.060606060606055,113.40208454599278
810,30,240,range,1.25,2.0,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,370,24.419809001416382,11.634333253169677,1.1538476154464816,46.48648648648649,206,17.498842887060427,11.518526713961242,1.1626491880005487,42.71844660194174,576,46.191835898954835,11.634333253169677,1.1574781303062125,45.13888888888889,113.32712979663799
810,15,120,range,1.25,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,11.581559132551277,20.615577123981403,1.0825603309357061,45.20123839009288,170,24.972128044769804,11.493455153702579,1.2641150558698369,44.70588235294118,493,39.445848953482574,20.615577123981403,1.1480713266962022,45.030425963488845,113.1627953503613
810,15,120,range,1.25,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,91,7.372741369375957,6.988775800509026,1.2016745598555862,54.94505494505495,41,11.684979344987912,2.9700999999999858,1.8031382373845009,65.85365853658537,132,19.91922402053492,6.988775800509026,1.3659802840778141,58.333333333333336,113.16070114580567
810,15,120,range,1.25,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,332,3.546597830136866,23.992924256467067,1.0341392448343136,44.57831325301205,174,29.804428178712005,10.672503650914733,1.3039665617692415,44.827586206896555,506,34.40806921191979,23.992924256467067,1.128816339434592,44.66403162055336,112.93175121636855
810,15,240,range,1.25,2.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,442,10.335917607629375,24.413715735519705,1.0564330144844503,42.76018099547511,234,28.17150614427746,16.648053439293083,1.2083663040767512,42.30769230769231,676,41.41920741580742,24.413715735519705,1.110811549725493,42.60355029585799,112.74018662962797
810,15,120,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,332,6.896980744800119,20.400528002982828,1.0530061623813802,46.3855421686747,174,26.76639557340621,10.137747947639959,1.29282780879189,48.85057471264368,506,35.5094494669812,20.400528002982828,1.135313394408395,47.233201581027664,112.4027493851082
810,15,240,range,1.0,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,230,18.386231363865125,10.24872971518056,1.179803344127451,53.91304347826087,120,16.148470845537677,6.840059156974849,1.3057102024355554,56.666666666666664,350,37.50379742078944,10.24872971518056,1.2222981851308836,54.85714285714286,112.16815702826443
810,30,240,range,1.0,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,98,27.031760744804068,4.699765852711396,1.6015228192839928,47.95918367346938,64,8.067156933342567,4.985988187461613,1.2326733329536372,40.625,162,37.27961223927569,4.985988187461624,1.4296292606029053,45.06172839506173,111.95649704249
810,15,240,range,0.75,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,136,22.699019286454103,6.49001676130207,1.2898474029115852,41.17647058823529,77,13.832402970573888,10.3980634029894,1.3006768587786062,40.25974025974026,213,39.67124207509853,10.398063402989434,1.293950583596448,40.845070422535215,111.85930115556918
420,15,120,range,1.25,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,133,11.519664314500954,12.988502299224681,1.1594771436555156,39.849624060150376,72,17.74724377422128,4.9532505546848,1.478947767203916,50.0,205,31.311330996588715,12.988502299224681,1.261213702453006,43.41463414634146,111.61206620191065
810,15,120,range,1.25,2.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,441,9.649156564406214,24.41371573551976,1.05372669076144,42.63038548752834,234,28.17150614427746,16.648053439293083,1.2083663040767512,42.30769230769231,675,40.538975443096284,24.41371573551976,1.1090738479571596,42.51851851851852,111.46056887895296
810,15,240,range,0.75,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,134,31.363459459278943,5.405605648157179,1.40163210681681,43.28358208955223,77,10.192049661456926,10.45826575956304,1.224094601023782,38.961038961038966,211,44.75208848437626,10.458265759563117,1.3311501737561249,41.70616113744076,111.2659494295888
810,30,120,range,1.0,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,229,6.014643628248817,18.414185354091924,1.068255839278639,41.92139737991266,125,24.34557260244801,8.648530517086657,1.3601101033624163,44.800000000000004,354,31.82451566199065,18.414185354091924,1.176961394061117,42.93785310734463,110.42791087528383
810,30,240,range,0.75,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,180,14.076520436183749,15.613427952675332,1.166093370857613,44.44444444444444,100,18.54347003245711,8.239524264210193,1.3590992288609425,49.0,280,35.23026581733713,15.613427952675332,1.2364833832056095,46.07142857142857,110.35312944265625
810,15,120,range,1.25,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,223,18.81644833559708,8.655103170079892,1.2005727083198117,54.7085201793722,114,14.748414670266508,5.861399861393997,1.2983001880539051,56.14035087719298,337,36.339990832613765,8.655103170079892,1.2343426934838735,55.19287833827893,110.12785251560696
810,30,120,range,0.75,1.0,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,168,12.301365369486517,9.462831426146638,1.1681792382631422,52.976190476190474,92,16.195135757935653,4.939028906436122,1.4235700495133992,58.69565217391305,260,30.488723949090367,9.462831426146638,1.2527424597528247,55.00000000000001,110.07536346002254
810,30,240,range,1.0,1.5,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,175,16.872330842457295,9.77517411480324,1.2186083896704323,46.85714285714286,97,15.454714457427453,8.239524264210196,1.3227273158209727,49.48453608247423,272,34.934615853899054,9.77517411480324,1.2582186007025722,47.794117647058826,109.97306958962982
420,30,240,range,1.25,1.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,12.471485676098615,12.242942797666034,1.0938495785629383,52.32198142414861,170,20.41488055113405,7.074707935387171,1.279294665474933,55.294117647058826,493,35.43240513096,12.242942797666034,1.1551029339418675,53.34685598377283,109.66775620647569
420,15,240,range,1.25,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,142,9.470830891784644,13.858617276232419,1.1259965286980045,39.436619718309856,77,18.865734215513296,5.903718049137944,1.4675872735496298,49.35064935064935,219,30.12330689134277,13.858617276232419,1.2351574887268122,42.922374429223744,109.43822396929086
